tick,agent_id,recommender,chosen_poi_id,chosen_poi_name,chosen_neighborhood,chosen_score,candidate_poi_ids
0,95,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 20, 33, 38, 9]"
0,96,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,97,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,98,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,99,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,100,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,101,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 19, 34, 10]"
0,102,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,103,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,104,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,105,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,106,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,107,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,108,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,109,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,110,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,111,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,112,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,113,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,114,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,115,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 20, 33, 38, 9]"
0,116,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,117,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,119,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,120,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,121,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,122,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,123,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 5, 6, 20, 33]"
0,124,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,125,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,126,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,127,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,128,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,129,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,130,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,131,popularity,38,Barceloneta Beach,La Barceloneta,5.0,"[38, 40, 10]"
0,132,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,133,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,134,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,135,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,136,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,137,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,138,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,139,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,140,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,141,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,142,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,143,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 20, 33, 38, 9]"
0,144,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,145,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,146,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,147,popularity,38,Barceloneta Beach,La Barceloneta,5.0,"[38, 10]"
0,148,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,149,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,150,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,151,popularity,38,Barceloneta Beach,La Barceloneta,5.0,"[38, 10]"
0,152,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,153,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,154,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 19, 34, 10]"
0,155,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,156,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,157,popularity,38,Barceloneta Beach,La Barceloneta,5.0,"[38, 10]"
0,158,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,159,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,160,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,161,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,162,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,163,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,164,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,165,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,166,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,167,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,168,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,169,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,170,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,171,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,172,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,173,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,174,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,175,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,176,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,177,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,178,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,179,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,180,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,181,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,182,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,183,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 19, 34, 10]"
0,184,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,185,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,186,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,187,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,188,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,189,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,190,popularity,38,Barceloneta Beach,La Barceloneta,5.0,"[38, 10]"
0,191,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,192,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,193,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,194,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,195,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,196,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,197,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,199,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,200,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,201,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,202,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 10, 15, 42]"
0,203,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,204,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,205,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,206,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,207,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,208,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,209,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,210,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,211,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,212,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,213,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,214,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,215,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,216,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,217,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,218,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,219,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,220,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,221,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,222,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,223,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,224,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,225,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,226,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,227,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,228,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,229,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,230,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,231,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,232,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,233,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,234,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,235,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,236,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,237,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,238,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,239,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,240,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,241,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,242,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 20, 33, 38, 9]"
0,243,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,244,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,245,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,246,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,247,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,248,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,249,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,250,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,251,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,252,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,253,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,254,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,255,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 33, 38]"
0,256,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,257,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,258,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,259,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,260,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,261,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,262,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,263,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,264,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 19, 34, 10]"
0,265,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,266,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 19, 34, 10]"
0,267,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,268,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,269,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,270,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,271,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,272,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,273,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,274,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,275,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,276,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,277,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,278,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,279,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,280,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,281,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,282,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,283,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,284,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,285,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
0,286,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 20, 33, 38, 9]"
0,287,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,288,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,289,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 22]"
0,290,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,291,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 3, 5, 6, 16]"
0,292,popularity,3,La Rambla,Barri Gotic,5.0,"[3, 16, 20, 31, 33]"
0,293,popularity,20,Parc de la Ciutadella,Ciutadella,5.0,"[20, 38, 4, 19, 34]"
0,294,popularity,1,Sagrada Familia,Eixample,5.0,"[1, 2, 3, 5, 6]"
